Company Name,Full Address,Activities,Company ID,Start Date,See Also,Number of Employees,Turnover,Last Year,Sector,Latitude,Longitude
STRYKER,"Leonardo da Vincilaan 19, 1831 Machelen (Brab.), Belgium","46460, 46460, 51460, 51460",457612445,1996-03-28,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=457612445, databe: https://data.be/en/company/0457612445, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0457612445&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0457612445, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=457612445, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0457612445, kbodata: http://data.kbodata.be/organisation/0457_612_445, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0457612445, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0457612445, opencorporates: https://opencorporates.com/companies/be/0457612445, opencorporatesapi: https://api.opencorporates.com/companies/be/0457612445, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0457612445, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0457612445, trendstop: http://trendstop.knack.be/en/detail/0457612445, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0457612445",88,57236.129,2022.0,VL_WSale_Farma,50.8925469,4.4591109
TEVA PHARMA BELGIUM,"Laarstraat 16, 2610 Antwerpen, Belgium","46460, 46460, 32500, 46751, 70220, 51460, 33102, 51550, 74142, 51460",451951110,1994-02-03,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=451951110, databe: https://data.be/en/company/0451951110, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0451951110&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0451951110, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=451951110, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0451951110, kbodata: http://data.kbodata.be/organisation/0451_951_110, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0451951110, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0451951110, opencorporates: https://opencorporates.com/companies/be/0451951110, opencorporatesapi: https://api.opencorporates.com/companies/be/0451951110, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0451951110, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0451951110, trendstop: http://trendstop.knack.be/en/detail/0451951110, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0451951110",33,52294.507,2022.0,VL_WSale_Farma,51.1739816,4.3955885
PHARMA BASE,"Seinhuisstraat 7, 3600 Genk, Belgium","47730, 46460, 47730, 52310, 52310",441943282,1990-10-10,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=441943282, databe: https://data.be/en/company/0441943282, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0441943282&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0441943282, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=441943282, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0441943282, kbodata: http://data.kbodata.be/organisation/0441_943_282, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0441943282, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0441943282, opencorporates: https://opencorporates.com/companies/be/0441943282, opencorporatesapi: https://api.opencorporates.com/companies/be/0441943282, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0441943282, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0441943282, trendstop: http://trendstop.knack.be/en/detail/0441943282, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0441943282",19,52138.73,2022.0,VL_WSale_Farma,50.9996996,5.4788777
AVANOS MEDICAL BELGIUM,"Da Vincilaan 1, 1930 Zaventem, Belgium","46460, 46460, 17220",553802001,2014-06-11,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=553802001, databe: https://data.be/en/company/0553802001, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0553802001&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0553802001, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=553802001, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0553802001, kbodata: http://data.kbodata.be/organisation/0553_802_001, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0553802001, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0553802001, opencorporates: https://opencorporates.com/companies/be/0553802001, opencorporatesapi: https://api.opencorporates.com/companies/be/0553802001, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0553802001, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0553802001, trendstop: http://trendstop.knack.be/en/detail/0553802001, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0553802001",47,56861.067,2022.0,VL_WSale_Farma,50.8880576,4.4605101
CHIESI,"Telecomlaan 9, 1831 Machelen (Brab.), Belgium","46460, 46460, 46120, 46751, 49410",826654883,2010-06-15,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=826654883, databe: https://data.be/en/company/0826654883, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0826654883&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0826654883, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=826654883, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0826654883, kbodata: http://data.kbodata.be/organisation/0826_654_883, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0826654883, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0826654883, opencorporates: https://opencorporates.com/companies/be/0826654883, opencorporatesapi: https://api.opencorporates.com/companies/be/0826654883, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0826654883, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0826654883, trendstop: http://trendstop.knack.be/en/detail/0826654883, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0826654883",37,55212.603,2022.0,VL_WSale_Farma,50.8830336,4.4411381
AIR LIQUIDE MEDICAL,"Bourgetlaan 44, 1130 Brussel, Belgium","46460, 46460, 47740, 51460, 52320, 51460",436888493,1989-02-24,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=436888493, databe: https://data.be/en/company/0436888493, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0436888493&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0436888493, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=436888493, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0436888493, kbodata: http://data.kbodata.be/organisation/0436_888_493, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0436888493, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0436888493, opencorporates: https://opencorporates.com/companies/be/0436888493, opencorporatesapi: https://api.opencorporates.com/companies/be/0436888493, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0436888493, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0436888493, trendstop: http://trendstop.knack.be/en/detail/0436888493, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0436888493",126,53405.814,2022.0,VL_WSale_Farma,50.8801044,4.4263145
AREGA PHARMA,"Laarstraat 16, 2610 Antwerpen, Belgium","46460, 46460, 46389, 46442, 46450, 70220",722544585,2019-03-08,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=722544585, databe: https://data.be/en/company/0722544585, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0722544585&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0722544585, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=722544585, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0722544585, kbodata: http://data.kbodata.be/organisation/0722_544_585, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0722544585, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0722544585, opencorporates: https://opencorporates.com/companies/be/0722544585, opencorporatesapi: https://api.opencorporates.com/companies/be/0722544585, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0722544585, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0722544585, trendstop: http://trendstop.knack.be/en/detail/0722544585, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0722544585",53,49102.731,2022.0,VL_WSale_Farma,51.1739816,4.3955885
COLOPLAST BELGIUM,"Guido Gezellestraat 121, 1654 Beersel, Belgium","46460, 46460, 51460, 51460",423051642,1982-11-16,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=423051642, databe: https://data.be/en/company/0423051642, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0423051642&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0423051642, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=423051642, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0423051642, kbodata: http://data.kbodata.be/organisation/0423_051_642, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0423051642, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0423051642, opencorporates: https://opencorporates.com/companies/be/0423051642, opencorporatesapi: https://api.opencorporates.com/companies/be/0423051642, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0423051642, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0423051642, trendstop: http://trendstop.knack.be/en/detail/0423051642, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0423051642",49,48899.169,2023.0,VL_WSale_Farma,50.757006,4.270410399999999
TOP CLASS PRODUCTS & SERVICES,"Wingepark 16A, 3110 Rotselaar, Belgium","46460, 46460, 51460, 51460",442889528,1991-02-07,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=442889528, databe: https://data.be/en/company/0442889528, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0442889528&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0442889528, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=442889528, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0442889528, kbodata: http://data.kbodata.be/organisation/0442_889_528, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0442889528, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0442889528, opencorporates: https://opencorporates.com/companies/be/0442889528, opencorporatesapi: https://api.opencorporates.com/companies/be/0442889528, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0442889528, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0442889528, trendstop: http://trendstop.knack.be/en/detail/0442889528, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0442889528",23,50650.321,2022.0,VL_WSale_Farma,50.93953699999999,4.7483327
UPSA BELGIUM,"Louis Schmidtlaan 87, 1040 Etterbeek, Belgium","46460, 46460",725595929,2019-04-23,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=725595929, databe: https://data.be/en/company/0725595929, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0725595929&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0725595929, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=725595929, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0725595929, kbodata: http://data.kbodata.be/organisation/0725_595_929, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0725595929, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0725595929, opencorporates: https://opencorporates.com/companies/be/0725595929, opencorporatesapi: https://api.opencorporates.com/companies/be/0725595929, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0725595929, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0725595929, trendstop: http://trendstop.knack.be/en/detail/0725595929, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0725595929",13,50011.706,2022.0,VL_WSale_Farma,50.8292316,4.4031038
V.M.D.,"Hoge Mauw 900, 2370 Arendonk, Belgium","21201, 46460, 21201, 51460, 52310, 52320, 24421",413622648,1973-11-30,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=413622648, databe: https://data.be/en/company/0413622648, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0413622648&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0413622648, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=413622648, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0413622648, kbodata: http://data.kbodata.be/organisation/0413_622_648, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0413622648, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0413622648, opencorporates: https://opencorporates.com/companies/be/0413622648, opencorporatesapi: https://api.opencorporates.com/companies/be/0413622648, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0413622648, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0413622648, trendstop: http://trendstop.knack.be/en/detail/0413622648, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0413622648",44,47585.287,2022.0,VL_WSale_Farma,51.303365,5.1117589
MSD ANIMAL HEALTH,"Lynxbinnenhof 5, 1200 Sint-Lambrechts-Woluwe, Belgium","46460, 46460, 51460, 51460",453699385,1994-10-27,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=453699385, databe: https://data.be/en/company/0453699385, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0453699385&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0453699385, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=453699385, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0453699385, kbodata: http://data.kbodata.be/organisation/0453_699_385, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0453699385, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0453699385, opencorporates: https://opencorporates.com/companies/be/0453699385, opencorporatesapi: https://api.opencorporates.com/companies/be/0453699385, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0453699385, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0453699385, trendstop: http://trendstop.knack.be/en/detail/0453699385, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0453699385",60,49468.592,2022.0,VL_WSale_Farma,50.8560948,4.422890400000001
ORGANON BELGIUM,"Handelsstraat 31, 1000 Brussel, Belgium","46460, 46460",741785526,2020-01-20,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=741785526, databe: https://data.be/en/company/0741785526, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0741785526&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0741785526, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=741785526, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0741785526, kbodata: http://data.kbodata.be/organisation/0741_785_526, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0741785526, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0741785526, opencorporates: https://opencorporates.com/companies/be/0741785526, opencorporatesapi: https://api.opencorporates.com/companies/be/0741785526, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0741785526, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0741785526, trendstop: http://trendstop.knack.be/en/detail/0741785526, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0741785526",37,48775.257,2022.0,VL_WSale_Farma,50.8408809,4.3680651
KANEKA MEDICAL EUROPE,"Lenneke Marelaan 8, 1932 Zaventem, Belgium","46460, 46460, 21201, 21209, 47740, 52320, 51460",453722745,1994-10-31,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=453722745, databe: https://data.be/en/company/0453722745, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0453722745&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0453722745, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=453722745, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0453722745, kbodata: http://data.kbodata.be/organisation/0453_722_745, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0453722745, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0453722745, opencorporates: https://opencorporates.com/companies/be/0453722745, opencorporatesapi: https://api.opencorporates.com/companies/be/0453722745, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0453722745, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0453722745, trendstop: http://trendstop.knack.be/en/detail/0453722745, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0453722745",6,48656.128,2022.0,VL_WSale_Farma,50.855514,4.4492455
