Company Name,Full Address,Activities,Company ID,Start Date,See Also,Number of Employees,Turnover,Last Year
PIERRE FABRE SANTE BENELUX,"Henri-Joseph Genessestraat 1, 1070 Anderlecht, Belgium","46450, 46460, 21209, 46450, 47730, 24421, 24422, 51450, 51460, 52310, 24421",873895467,2005-05-19,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=873895467, databe: https://data.be/en/company/0873895467, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0873895467&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0873895467, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=873895467, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0873895467, kbodata: http://data.kbodata.be/organisation/0873_895_467, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0873895467, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0873895467, opencorporates: https://opencorporates.com/companies/be/0873895467, opencorporatesapi: https://api.opencorporates.com/companies/be/0873895467, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0873895467, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0873895467, trendstop: http://trendstop.knack.be/en/detail/0873895467, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0873895467",38,35649.488,2022.0
HOSPIDEX,"Grijpenlaan 23, 3300 Tienen, Belgium","46460, 46460, 51460, 51460",442014647,1990-10-12,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=442014647, databe: https://data.be/en/company/0442014647, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0442014647&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0442014647, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=442014647, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0442014647, kbodata: http://data.kbodata.be/organisation/0442_014_647, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0442014647, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0442014647, opencorporates: https://opencorporates.com/companies/be/0442014647, opencorporatesapi: https://api.opencorporates.com/companies/be/0442014647, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0442014647, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0442014647, trendstop: http://trendstop.knack.be/en/detail/0442014647, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0442014647",30,31869.361,2022.0
ACCURAMED,"Stadsbeemd 1212, 3545 Halen, Belgium","46460, 46460, 46180, 51460, 51180, 51460",471628153,2000-04-11,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=471628153, databe: https://data.be/en/company/0471628153, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0471628153&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0471628153, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=471628153, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0471628153, kbodata: http://data.kbodata.be/organisation/0471_628_153, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0471628153, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0471628153, opencorporates: https://opencorporates.com/companies/be/0471628153, opencorporatesapi: https://api.opencorporates.com/companies/be/0471628153, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0471628153, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0471628153, trendstop: http://trendstop.knack.be/en/detail/0471628153, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0471628153",20,31612.071,2022.0
ELANCO BELGIUM,"Plantin en Moretuslei 1a, 2018 Antwerpen, Belgium","46460, 46460",700682567,2018-08-06,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=700682567, databe: https://data.be/en/company/0700682567, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0700682567&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0700682567, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=700682567, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0700682567, kbodata: http://data.kbodata.be/organisation/0700_682_567, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0700682567, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0700682567, opencorporates: https://opencorporates.com/companies/be/0700682567, opencorporatesapi: https://api.opencorporates.com/companies/be/0700682567, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0700682567, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0700682567, trendstop: http://trendstop.knack.be/en/detail/0700682567, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0700682567",61,27243.534,2022.0
HENRY SCHEIN,"Luchthavenlaan 20, 1800 Vilvoorde, Belgium","46460, 46460, 73200, 24421, 74131, 51460",403138334,1948-01-01,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=403138334, databe: https://data.be/en/company/0403138334, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0403138334&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0403138334, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=403138334, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0403138334, kbodata: http://data.kbodata.be/organisation/0403_138_334, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0403138334, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0403138334, opencorporates: https://opencorporates.com/companies/be/0403138334, opencorporatesapi: https://api.opencorporates.com/companies/be/0403138334, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0403138334, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0403138334, trendstop: http://trendstop.knack.be/en/detail/0403138334, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0403138334",74,30338.075,2022.0
OCTAPHARMA BENELUX,"Researchdreef 65, 1070 Anderlecht, Belgium","46460, 46460, 24410, 24421, 51460, 73100, 51460",862423436,2003-12-29,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=862423436, databe: https://data.be/en/company/0862423436, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0862423436&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0862423436, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=862423436, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0862423436, kbodata: http://data.kbodata.be/organisation/0862_423_436, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0862423436, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0862423436, opencorporates: https://opencorporates.com/companies/be/0862423436, opencorporatesapi: https://api.opencorporates.com/companies/be/0862423436, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0862423436, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0862423436, trendstop: http://trendstop.knack.be/en/detail/0862423436, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0862423436",3,27796.004,2022.0
MELISANA,"Kareelovenlaan 1, 1140 Evere, Belgium","46460, 46460, 51460, 51460",401988388,1968-01-01,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=401988388, databe: https://data.be/en/company/0401988388, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0401988388&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0401988388, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=401988388, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0401988388, kbodata: http://data.kbodata.be/organisation/0401_988_388, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0401988388, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0401988388, opencorporates: https://opencorporates.com/companies/be/0401988388, opencorporatesapi: https://api.opencorporates.com/companies/be/0401988388, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0401988388, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0401988388, trendstop: http://trendstop.knack.be/en/detail/0401988388, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0401988388",29,27576.937,2022.0
ELEKTA,"Belgicastraat 11, 1930 Zaventem, Belgium","46460, 46460, 51460, 51460",460510369,1997-04-17,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=460510369, databe: https://data.be/en/company/0460510369, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0460510369&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0460510369, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=460510369, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0460510369, kbodata: http://data.kbodata.be/organisation/0460_510_369, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0460510369, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0460510369, opencorporates: https://opencorporates.com/companies/be/0460510369, opencorporatesapi: https://api.opencorporates.com/companies/be/0460510369, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0460510369, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0460510369, trendstop: http://trendstop.knack.be/en/detail/0460510369, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0460510369",11,26997.109,2022.0
FAGRON BELGIUM,"Venecoweg 20A, 9810 Nazareth, Belgium","46460, 46460, 46450, 51460, 51460",403767052,1959-05-05,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=403767052, databe: https://data.be/en/company/0403767052, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0403767052&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0403767052, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=403767052, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0403767052, kbodata: http://data.kbodata.be/organisation/0403_767_052, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0403767052, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0403767052, opencorporates: https://opencorporates.com/companies/be/0403767052, opencorporatesapi: https://api.opencorporates.com/companies/be/0403767052, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0403767052, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0403767052, trendstop: http://trendstop.knack.be/en/detail/0403767052, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0403767052",56,23578.76,2022.0
THEA PHARMA,"Serskampsteenweg 52, 9230 Wetteren, Belgium","46460, 46460, 52310, 51460, 51460",471889954,2000-05-10,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=471889954, databe: https://data.be/en/company/0471889954, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0471889954&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0471889954, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=471889954, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0471889954, kbodata: http://data.kbodata.be/organisation/0471_889_954, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0471889954, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0471889954, opencorporates: https://opencorporates.com/companies/be/0471889954, opencorporatesapi: https://api.opencorporates.com/companies/be/0471889954, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0471889954, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0471889954, trendstop: http://trendstop.knack.be/en/detail/0471889954, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0471889954",19,23115.379,2022.0
GETINGE BELGIUM,"Alfons Gossetlaan 17, 1702 Dilbeek, Belgium","46460, 46460, 77295, 51460, 71407, 51460",416342905,1976-08-25,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=416342905, databe: https://data.be/en/company/0416342905, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0416342905&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0416342905, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=416342905, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0416342905, kbodata: http://data.kbodata.be/organisation/0416_342_905, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0416342905, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0416342905, opencorporates: https://opencorporates.com/companies/be/0416342905, opencorporatesapi: https://api.opencorporates.com/companies/be/0416342905, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0416342905, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0416342905, trendstop: http://trendstop.knack.be/en/detail/0416342905, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0416342905",69,22860.114,2022.0
LEO PHARMA,"Duwijckstraat 17, 2500 Lier, Belgium","46460, 46460, 51460, 51460",404780604,1967-04-01,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=404780604, databe: https://data.be/en/company/0404780604, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0404780604&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0404780604, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=404780604, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0404780604, kbodata: http://data.kbodata.be/organisation/0404_780_604, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0404780604, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0404780604, opencorporates: https://opencorporates.com/companies/be/0404780604, opencorporatesapi: https://api.opencorporates.com/companies/be/0404780604, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0404780604, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0404780604, trendstop: http://trendstop.knack.be/en/detail/0404780604, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0404780604",33,26955.217,2022.0
DRAGER MEDICAL BELGIUM,"Heide 10, 1780 Wemmel, Belgium","46460, 46460, 46450, 51460, 51450, 51460",402121121,1948-04-29,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=402121121, databe: https://data.be/en/company/0402121121, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0402121121&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0402121121, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=402121121, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0402121121, kbodata: http://data.kbodata.be/organisation/0402_121_121, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0402121121, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0402121121, opencorporates: https://opencorporates.com/companies/be/0402121121, opencorporatesapi: https://api.opencorporates.com/companies/be/0402121121, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0402121121, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0402121121, trendstop: http://trendstop.knack.be/en/detail/0402121121, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0402121121",82,24957.931,2022.0
